id	pop	urban	black	white	asian	native	highschool	college	income	age
37083	52849	45.29	52.09	40.09	0.84	3.60	73.3	11.4	25195	42.4
37085	126620	44.08	21.26	67.59	1.12	0.90	81	16	30172	33.7
37087	59577	44.56	1.07	95.90	0.54	0.28	84.1	20.6	29684	47.2
37089	110905	66.73	3.15	91.11	1.13	0.20	87.2	27.3	29517	46.8
37091	24285	31.36	58.24	35.30	0.80	1.07	73.5	15.7	25882	41.9
37093	51853	56.85	33.32	45.80	1.35	8.26	79.9	15.1	28174	31.7
37095	5629	0	32.95	66.49	0.07	0.18	76.7	11.7	20677	41.8
37097	167493	62.09	12.31	81.57	2.40	0.45	84.5	21.6	31473	40.4
37099	41227	26.91	3.09	83.47	1.02	8.50	81.4	27	27688	37.1
37101	182155	47.96	15.28	78.19	0.65	0.53	81.2	19.3	32960	37.7
37103	10074	0	30.57	65.85	0.21	0.35	78.2	10.7	26565	47
37105	59540	57.24	19.03	70.00	1.05	0.68	80.7	18	28596	37.6
37107	58343	54.99	39.14	54.94	0.57	0.36	76.2	14.5	25536	42.1
37109	79783	45.45	5.35	88.42	0.54	0.24	79.5	17.8	31188	42.4
37111	45013	29.7	4.01	91.01	0.71	0.53	79	14	26363	43.1
37113	33991	19.99	1.15	92.58	0.74	0.47	83	19.5	25921	49
37115	21130	9.38	1.93	96.12	0.50	0.17	77.3	19.2	26683	43.9
37117	23510	21.88	43.22	54.07	0.16	0.34	78.6	12.2	25759	46.2
37119	1011774	98.93	31.16	55.86	5.32	0.31	88.3	40	36484	34.7
37121	15263	17.36	0.41	96.95	0.24	0.60	76.5	14.4	25318	46.9
37123	27475	23.16	18.80	76.64	1.54	0.27	72.1	14.8	23993	41.4
37125	93070	49.34	12.52	82.77	1.29	0.70	88.4	29.8	30159	45
37127	94385	52.44	38.84	53.22	0.97	0.66	81.8	19.1	31978	41.2
37129	216430	97.79	14.13	81.00	1.34	0.29	89.5	36.1	31910	38.4
37131	20628	10.63	57.41	39.43	0.21	0.50	69.1	12	26616	48.2
37133	185755	73.65	15.01	74.31	1.90	0.50	88.1	17.7	30580	26.4
37135	139807	71.47	11.45	75.17	7.34	0.51	89.9	54.4	37989	33.6
37137	12892	0	18.41	75.41	0.19	1.15	82.7	17.5	28495	50.4
37139	39909	58.68	36.53	58.73	1.60	0.19	81.9	18.7	27832	37.8
37141	56358	31.24	16.36	76.59	0.35	0.43	83.8	17.8	30106	42.7
37143	13470	0	24.47	73.35	0.00	0.15	85.3	18.1	27026	47.9
37145	39196	24.48	26.92	68.68	0.30	0.92	81.9	13.8	31585	42.8
37147	175150	74.56	34.59	58.27	1.72	0.29	85.1	28.2	31221	31.7
37149	20324	7.73	5.33	91.17	0.15	0.22	86.1	27.2	28886	51.3
37151	142588	43.76	6.14	86.62	1.08	0.45	75.6	13	27694	41.1
37153	45710	54.47	31.66	62.91	0.34	2.04	74.9	10	25617	40
37155	134576	37.39	24.22	29.35	0.70	38.73	68.7	12.1	24060	35.6
37157	91898	38.06	18.54	75.75	0.53	0.52	76.6	12.5	28293	44.1
37159	138694	61.18	16.10	78.13	0.90	0.22	80	17	30508	40.3
37161	66701	38.96	10.33	85.45	0.52	0.49	79.6	14.6	26464	44.1
37163	63713	15.04	25.49	62.25	0.46	1.91	75.2	12.4	25972	39.5
37165	35711	51.61	38.45	45.50	0.80	10.58	75.2	14	26113	39.4
37167	60610	32.29	10.51	84.49	1.84	0.34	80.5	15.3	31092	42.1
37169	46453	24.3	4.16	93.40	0.31	0.58	79.2	10.9	30219	45.1
37171	72767	31.19	3.70	92.04	0.60	0.38	74.5	14.9	27189	43
37173	14234	0	1.31	64.23	0.37	27.76	79.4	18.6	27784	40.7
37175	33062	40.36	3.85	90.37	0.69	0.35	86.1	27	24014	50.4
37177	4128	0	36.63	55.77	0.34	2.06	73.9	8.4	20571	45.3
37179	217614	72.71	11.61	81.62	2.24	0.33	86.4	29.1	36820	37.7
37181	44508	45.92	49.79	43.49	0.48	1.69	72.6	10.7	26779	40.5
37183	998576	93.9	20.60	67.06	6.21	0.34	91.6	47.4	41120	35.6
37185	20324	0	50.82	39.59	0.51	4.82	73.1	13.9	25839	46.5
37187	12503	32.24	48.62	46.51	0.00	0.14	76	11.8	25605	44.9
37189	52745	44.56	1.20	94.01	0.86	0.32	86.9	37.1	29294	30.1
37191	124447	53.6	30.94	59.54	1.24	0.23	81.2	16.2	27320	37
37193	68888	27.21	4.28	91.15	0.46	0.19	72.6	12.3	25660	44.1
37195	81617	61.34	39.02	50.63	0.77	0.63	77.3	17.5	28390	40.3
37197	37819	15.32	3.40	91.52	0.06	0.29	76.9	11.2	29198	43
37199	17599	0	1.17	96.55	0.20	0.43	77.9	15.2	23647	46.3
38001	2348	0	1.02	93.82	1.62	2.26	85.3	18.4	25360	45.1
38003	11033	60.45	0.80	94.31	0.36	1.97	88.5	25.8	31722	43.5
38005	6802	0	0.00	42.41	0.10	55.22	80.2	9.8	21753	30.8
38007	936	0	0.85	95.19	0.00	1.18	89.1	16.8	31300	45.8
38009	6650	0	0.84	93.82	0.27	2.81	85.9	21.6	30267	45.2
38011	3238	0	0.12	95.43	0.00	1.27	88.4	19.7	27586	42.6
38013	2239	0	0.45	96.74	0.04	1.52	89	17.6	30799	38.6
38015	90560	81.45	1.26	91.98	0.76	3.76	92	32.3	33997	36.7
38017	166852	89.57	3.82	89.27	2.78	1.09	94	36.4	34009	32
38019	3867	0	0.13	95.94	0.26	0.98	87.4	17.8	27688	50.3
38021	5160	0	1.47	96.71	0.41	0.85	86.4	19.1	25836	43.2
38023	2369	0	0.68	94.51	1.48	0.89	90.9	19.2	27831	50.3
38025	4284	0	0.93	84.64	0.44	9.87	84	15.1	25268	39.9
38027	2370	0	0.00	91.69	0.00	5.11	82.3	17.8	26344	46.6
38029	3426	0	0.00	96.58	1.31	0.09	79.1	13.7	24031	51.1
38031	3345	0	0.06	97.34	0.36	1.08	87.7	18.2	29813	46.7
38033	1895	0	0.00	95.99	0.00	0.47	91.7	19.5	23272	41
38035	69793	83.23	2.86	88.36	2.41	2.47	92.4	33.3	31656	29.5
38037	2369	0	0.30	96.83	0.17	1.56	87.1	16.4	26494	53.6
38039	2311	0	1.21	96.50	0.00	1.04	86	19	26794	51.9
38041	2639	0	0.30	94.88	0.00	1.67	86.3	19.7	26096	48.6
38043	2419	0	0.00	97.64	0.21	0.12	78.5	16	25625	45.9
38045	4111	0	0.15	98.20	0.00	0.32	86.4	20	29023	48.2
38047	1939	0	0.05	98.25	0.26	0.36	69.7	12.5	24861	52.6
38049	5912	0	0.15	97.07	0.12	0.68	85.5	14.3	28057	42.4
38051	2737	0	0.15	96.64	1.10	0.11	71.1	16.1	23571	52.6
38053	10718	0	0.98	81.44	0.28	14.29	88.4	21.2	32772	31.3
38055	9576	0	0.13	90.61	0.11	7.07	85.8	17.4	30597	46.6
38057	8671	35.01	0.93	95.19	0.40	2.44	85	16.7	39857	44.5
38059	29633	68.14	0.67	93.02	0.12	3.44	87.8	22.3	31504	37.5
38061	9675	0	0.20	65.73	0.70	28.78	88.5	19.9	30793	35.2
38063	3032	0	0.82	98.22	0.00	0.56	88.8	21.4	26106	52.6
38065	1768	0	0.51	92.76	0.11	4.86	86.3	19.4	34063	49.2
38067	7136	0	0.25	94.62	0.21	2.45	85.9	16.7	31567	48.1
38069	4373	64.82	1.19	97.21	0.00	0.87	81.9	11.1	21045	46.9
38071	11578	65.01	0.03	86.18	0.46	10.51	86.4	20.9	27706	42.7
38073	5457	0	0.46	96.99	0.38	0.37	87.3	17.7	30224	44.8
38075	2573	0	0.66	96.04	0.93	0.51	88.1	20.3	27403	39.2
38077	16329	48	0.51	93.73	0.21	2.68	87.1	22.4	32504	38.2
38079	14607	0	0.55	19.25	0.27	77.81	82.1	16.5	26543	30.3
38081	3889	0	1.67	95.53	0.23	0.69	88.4	15	32861	45.3
38083	1395	0	0.00	97.63	0.00	0.22	80.1	14.7	22188	51.3
38085	4431	0	0.05	12.80	0.09	83.89	80.2	12.3	22769	26.9
38087	665	0	4.81	93.53	0.00	0.00	91.4	28.1	29750	52.1
38089	29837	72.67	1.63	92.37	1.38	0.86	87.3	23.1	31871	34.5
38091	1969	0	0.00	99.44	0.00	0.00	88.7	18.4	27029	49.8
38093	21108	72.44	0.97	93.91	0.49	1.36	85.7	22.7	30247	40.2
38095	2292	0	0.00	88.13	0.31	3.53	88.6	20.2	26728	47.8
38097	8075	0	0.93	95.15	0.25	0.94	88	26.3	31223	41
38099	10995	37.94	0.31	91.12	0.66	2.10	81.4	15.8	27347	45.2
38101	68954	78.1	3.39	88.30	1.28	1.63	92.3	25.8	31046	31.1
38103	4179	0	0.00	97.99	0.00	0.36	83.1	19.6	27382	51.8
38105	31643	67.54	2.82	87.64	0.33	2.70	87.9	19.3	34184	32
39001	28111	10.97	0.36	97.11	0.17	0.43	74.7	10.7	24900	42.1
39003	104664	74.11	11.89	83.36	0.73	0.23	87.2	15.8	30486	38.2
39005	53343	38.06	0.67	96.96	0.59	0.04	85.6	17.5	30447	40
39007	99175	53.63	3.45	93.01	0.45	0.18	84.2	12.9	27703	42.2
39009	65103	56.83	2.47	90.99	3.13	0.27	86.8	27.3	27072	28.2
39011	45871	60.86	0.37	97.01	0.60	0.21	90.3	15.5	32683	41.2
39013	69228	45.34	4.10	93.49	0.38	0.29	86.8	14.1	26100	44.1
39015	44059	23.44	0.96	97.14	0.21	0.14	80	9.8	31244	41.1
39017	373638	90.66	7.84	85.83	2.66	0.20	86.8	25.9	36527	36.5
39019	28108	29.05	0.76	97.16	0.33	0.11	83.3	12	29639	44.7
39021	39175	29.18	1.70	94.36	0.50	0.10	88.4	15.3	32195	41.6
39023	136175	76.39	8.23	86.44	0.69	0.21	84.8	16.2	30126	41.2
39025	201092	77.28	1.33	95.43	1.09	0.19	87.2	24.8	36938	39.7
39027	41854	45.36	2.37	94.49	0.31	0.13	86.3	14.7	31238	39.4
39029	105230	56.14	2.27	95.05	0.28	0.15	85.3	12.4	26016	43.4
39031	36665	38.53	1.03	96.93	0.35	0.17	85	11.6	27040	41.2
39033	42485	64.74	0.63	96.90	0.41	0.03	85.8	10.5	27484	42.9
39035	1258710	99.42	29.74	63.23	2.79	0.26	86.4	28.2	33658	40.4
39037	52185	33.7	0.75	97.66	0.33	0.25	85.6	11.3	28913	42
39039	38488	56.15	1.91	91.72	0.42	0.36	87.8	16.3	30810	39.9
39041	188996	80.69	3.51	88.75	5.12	0.06	95.6	49.5	51402	38
39043	75808	73.52	8.00	86.44	0.58	0.48	88.9	20.1	31362	44.5
39045	150163	65.29	6.75	89.03	1.33	0.13	91.6	24.4	36368	39.3
39047	28719	52.25	1.97	94.24	0.75	0.07	82.2	13.1	29072	41.3
39049	1232118	98.65	21.71	68.32	4.56	0.17	88.9	35	35576	33.9
39051	42466	43.84	0.51	94.25	0.41	0.13	88.3	14.9	31086	40
39053	30376	18.65	2.71	94.78	0.66	0.34	80.8	14.3	28495	40.5
39055	94020	36.03	1.27	96.74	0.65	0.08	89.8	34	39258	44.2
39057	164325	85.09	7.11	86.29	2.87	0.14	91.7	34.5	37741	38
39059	39478	38.58	1.28	95.85	0.31	0.21	84.3	11.2	28733	42.3
39061	805965	97.77	25.79	68.23	2.36	0.14	87.7	32.5	35359	37
39063	75672	68.89	1.36	93.02	1.70	0.06	90.7	24.4	32007	38.9
39065	31652	44.62	0.62	96.40	0.84	0.07	86.2	15.1	31265	35.8
39067	15521	15.89	2.03	95.88	0.30	0.21	83.6	9	25798	46.2
39069	27890	30.92	0.51	94.62	0.41	0.10	87.6	13.1	30188	41.4
39071	43109	27	1.19	96.13	0.44	0.09	80	9.7	28098	40.2
39073	28690	29.16	0.90	97.40	0.26	0.02	84	10.2	29442	42.7
39075	43702	7.01	0.18	98.61	0.07	0.18	56.3	9.4	28768	30.6
39077	58704	49.7	1.51	94.75	0.28	0.05	86.4	12.1	30581	39.4
39079	32717	35.42	0.75	97.06	0.15	0.04	79.4	12	27938	40.3
39081	67607	61.02	5.56	91.37	0.40	0.25	87.3	14.1	28136	44.5
39083	60878	44.3	1.03	96.54	0.36	0.12	87.5	19	30623	39
39085	229266	93.47	3.83	92.15	1.26	0.12	90.7	24.2	36412	43.3
39087	61503	54.08	2.25	95.41	0.54	0.09	82	12.9	28237	41.4
39089	169762	64.47	3.40	92.62	1.11	0.14	88.2	22.1	35490	39.8
39091	45388	43.09	1.67	94.99	0.74	0.05	85.9	14.3	30381	41.2
39093	304091	88.26	8.50	85.43	0.97	0.26	88.5	20.6	33713	41.2
39095	434800	95.34	19.11	72.76	1.74	0.28	87.1	23	31597	37.9
39097	43537	51.51	5.74	90.42	0.96	0.33	84.4	15.6	32226	40.2
39099	233015	84.84	15.49	80.25	0.80	0.28	87.3	20.4	29015	43.4
39101	65620	69.75	5.74	89.96	0.49	0.18	83	12	29084	40.5
39103	175543	70.21	1.49	95.64	1.16	0.18	92.5	29.5	40228	41.8
39105	23345	18.7	1.23	97.46	0.22	0.08	82.2	10.3	26045	42.8
39107	40886	38.64	0.49	97.36	0.45	0.01	88.3	15.4	32042	40
39109	103864	69.2	1.98	94.09	1.25	0.11	87.5	20	32951	41.4
39111	14442	2.35	0.30	97.95	0.31	0.17	85.5	9.2	25894	46.3
39113	532761	95.67	20.67	73.48	1.96	0.22	87.7	24.3	32153	39.4
39115	14857	18.51	3.17	93.22	0.13	0.27	83	8.7	26535	43.8
39117	35032	11.16	0.56	97.46	0.06	0.13	86.3	13.6	31014	41.5
39119	85991	52.97	3.29	92.31	0.40	0.20	86.5	14.2	28574	40.2
39121	14429	37.47	5.51	91.74	0.10	0.12	80.3	9.1	22134	47.9
39123	40981	50.55	1.15	95.85	0.25	0.09	89.7	18.9	33803	47.8
39125	19057	18.1	1.06	95.11	0.40	0.22	86.1	10.7	29178	41.3
39127	35947	24.76	0.29	97.36	0.28	0.16	84.2	8.9	29824	39.8
39129	56804	50.13	3.21	93.71	0.32	0.22	82.9	13.5	32440	39.3
39131	28298	25.76	0.70	95.97	0.27	0.22	77.4	12.6	25959	40.8
39133	161796	67.19	4.04	91.35	1.78	0.11	90.4	24.9	33667	37.7
39135	41561	30.78	0.49	97.26	0.45	0.26	85.6	12	31556	42.2
39137	34116	15.34	0.30	94.88	0.26	0.03	90.9	18.1	34329	39.4
39139	121888	67.95	7.54	86.90	0.76	0.15	84.3	14.9	30839	41.2
39141	77193	41.33	4.39	90.30	0.55	0.09	82.3	13.1	30260	40.4
39143	59870	55.86	3.18	90.50	0.38	0.21	87.4	13.1	32109	41.5
39145	77366	45.72	2.79	94.42	0.42	0.43	81.2	12.7	27738	39.7
39147	55711	52.49	2.43	94.08	0.53	0.13	87.5	16.1	30105	39.4
39149	48949	48.89	2.96	94.44	0.83	0.37	85.5	14	31148	39.5
39151	374762	86.47	7.26	88.45	0.77	0.10	87.8	20.4	30504	41.7
39153	541372	96.12	14.36	79.57	2.74	0.17	89.5	29.2	34270	40.8
39155	204908	72.73	8.34	88.74	0.48	0.14	86.5	16.3	30584	43.8
39157	92579	58.42	0.80	97.02	0.39	0.25	84.5	14.3	29125	40.9
39159	53955	50.05	2.38	92.00	2.92	0.29	90.3	27.3	41985	38.2
39161	28501	49.27	1.17	96.54	0.36	0.07	89.9	14.1	27651	41.4
39163	13128	0	0.22	97.09	0.01	0.05	76.3	9.2	27297	41
39165	222184	82.73	3.57	89.31	4.77	0.07	90.8	35.9	43597	39.1
39167	61154	43.44	1.12	96.19	0.70	0.39	88	16	29825	43.6
39169	115747	49	1.56	95.03	0.92	0.21	84.7	19.1	31082	38.8
39171	37270	36.37	1.11	95.63	0.59	0.29	88.7	12.9	29018	41.6
39173	129418	70.45	2.81	92.26	1.61	0.21	92.2	29.3	35922	34.7
39175	22359	42.58	0.42	97.19	0.78	0.00	87.6	13.4	30538	41.7
40001	22161	16.7	0.36	43.40	0.61	43.55	76.5	10.6	23718	37.1
40003	5784	0	2.16	76.07	0.00	1.47	81.7	17.9	26360	44.1
40005	13847	0	3.88	73.47	0.61	13.66	77.3	14.5	22717	40.7
40007	5479	0	0.16	82.20	0.00	0.49	83.6	17.9	30036	41
40009	23290	67.34	3.48	83.83	0.85	1.12	80.3	14.7	26927	34.9
40011	9777	42.57	5.22	77.92	0.30	5.42	81.1	15.9	26911	41.7
40013	44529	38.67	1.89	74.66	0.53	15.77	84.1	20.3	27101	37.5
40015	29510	20.03	2.54	62.84	0.38	24.07	81	13.7	26461	37.2
40017	129571	77.49	2.32	81.66	3.16	3.97	90.8	25.3	36402	35.7
40019	48530	43.92	6.71	74.48	1.13	7.79	83.2	16.4	26763	38.2
40021	48267	39.95	1.34	52.11	0.64	34.12	83.9	23.8	25755	34.9
40023	15051	33.07	11.28	62.97	0.16	13.39	76.5	11.5	21745	42.4
40025	2269	0	0.26	88.32	0.26	0.84	79.3	16.9	23021	44.6
40027	271818	83.12	4.52	78.85	4.42	3.80	90.4	31.2	34399	33.4
40029	5755	0	0.42	70.86	0.47	13.57	78.5	9.1	24387	42.4
40031	124583	78.21	17.26	63.79	2.12	5.53	88.5	19.8	29220	32
40033	6062	40.47	2.03	79.86	0.15	9.73	82.5	18.6	30534	41
40035	14683	39.94	3.12	66.02	0.69	19.69	80.5	13.5	25468	42.6
40037	70931	46.06	2.16	79.86	0.51	11.48	83.4	14.9	30864	40.6
40039	29248	69.67	3.09	81.56	1.21	2.45	84.4	25	30442	30.5
40041	41433	18.88	0.32	65.44	1.19	21.75	82.1	14.3	23273	46.2
40043	4862	0	0.16	89.49	0.41	0.78	84.8	19.2	30161	40.6
40045	4123	0	0.00	93.01	0.53	0.99	87.8	23.3	28096	43.9
40047	62481	78.59	3.08	82.37	0.78	1.86	85.6	21.8	27940	36
40049	27570	31.3	2.55	82.50	0.37	5.80	80.5	15.4	27534	39.5
40051	53955	36.11	2.17	85.77	0.26	4.98	85.3	16.8	31170	38.4
40053	4497	0	1.36	89.59	0.11	0.49	90	20.8	26378	45
40055	6081	47.35	7.73	78.11	0.00	4.41	77.2	13	20122	41
40057	2813	0	7.36	67.12	1.81	0.71	71.6	15.5	22068	41.1
40059	3785	0	0.11	94.82	0.11	0.16	84.1	17.1	32450	39.9
40061	12835	22.26	0.80	74.44	0.56	16.68	75.9	13.4	26692	40.4
40063	13727	41.19	5.82	68.01	0.04	19.76	75.8	11.8	22465	39.9
40065	25864	75.25	7.53	70.21	1.42	1.79	82	21.2	28553	34.3
40067	6280	0	1.26	83.12	0.13	6.99	75.8	11.2	24180	42.1
40069	11027	0	1.92	71.79	0.11	6.21	81.2	19	27405	40.1
40071	45398	75.53	1.91	79.47	0.62	7.84	85.6	19.9	26414	38.6
40073	15392	27.56	0.88	82.90	0.00	3.92	83.2	17.1	30476	38.3
40075	9239	38.34	3.80	79.01	0.45	5.47	84.4	16.4	25585	43.3
40077	10643	26.71	1.20	67.98	0.39	18.90	81.3	13.8	27252	39
40079	49885	27.1	2.39	75.74	0.48	10.37	79.1	11.4	26346	39.7
40081	34640	7.89	1.79	85.73	0.15	7.65	85.3	13.7	28831	41.1
40083	45171	44.63	8.92	82.16	0.58	3.50	87.2	23.2	30610	37.8
40085	9768	0	1.72	83.43	0.27	6.88	78.3	13.9	26396	39.2
40087	37222	22.83	0.96	84.06	0.61	5.97	87.8	17.9	32181	38.3
40089	33071	30.75	8.19	65.14	0.52	13.65	78.9	12.3	24074	38.9
40091	20161	12.7	3.35	70.43	0.53	15.70	77.1	11.1	23882	47.4
40093	7721	0	0.49	89.70	0.58	1.90	85.9	16.4	27857	41.2
40095	16079	27.9	1.44	71.32	0.17	7.87	79.6	15.9	23451	42.6
40097	40923	22.6	0.46	67.48	0.44	12.47	83.4	11.9	31163	39.7
40099	13792	54.3	1.74	75.68	0.48	6.84	79.8	13.3	30364	42
40101	69939	58.88	11.07	60.02	0.70	17.51	82.9	17.5	27331	37.8
40103	11470	43.7	1.18	84.15	0.00	8.14	88.5	17.5	27034	41.5
40105	10510	42.07	2.20	68.70	0.26	18.28	83.5	12.6	25772	42
40107	12212	25.86	8.00	64.31	0.18	13.74	78.8	10.9	25213	39.9
40109	764698	93.72	14.95	68.86	3.26	2.92	85.4	28.2	30577	34.3
40111	39322	51.45	8.45	65.70	0.26	12.58	82.4	13.5	26738	39.1
40113	47923	40.53	11.32	65.66	0.33	13.98	87.3	17.8	32026	42
40115	32022	50.69	0.90	68.82	0.71	13.49	82.5	13.1	23164	38.4
40117	16444	18.87	1.10	79.80	0.34	11.35	86.3	16.1	26599	41.9
40119	79953	66.27	3.69	80.79	4.31	5.04	89.2	34	28215	27.1
40121	44643	48.08	3.38	72.22	0.50	8.47	81.8	15.1	27562	40.8
40123	38213	46.41	2.11	70.65	0.93	7.66	84.4	26.2	27670	35.3
40125	71551	49.33	3.07	76.11	0.64	13.83	83.4	16.6	27995	37.5
40127	11149	0	0.99	75.07	0.39	12.27	80.4	11.6	19326	44.9
40129	3732	0	0.11	91.08	0.03	1.55	88.6	20.1	29006	40.2
40131	89970	49.7	1.00	75.07	0.95	11.81	89.1	21.2	36014	38.9
40133	25403	35.33	4.85	68.35	0.21	20.23	79.6	13.3	24592	39.4
40135	41344	33.38	2.00	65.00	0.66	18.70	80	12.2	26508	40
40137	44631	56.68	2.10	84.02	0.60	5.30	85.1	16.5	30260	40.2
40139	21499	54.93	3.16	62.47	2.69	0.67	73.1	20.3	27546	32
40141	7611	48.79	8.57	70.35	0.26	2.27	74.3	14.6	25019	40.8
40143	629823	95.22	9.94	70.58	2.85	4.66	88	28.8	32109	35.4
40145	76190	62.53	3.55	75.84	1.31	8.26	87.9	20.8	34524	38.5
40147	51892	76.12	2.48	78.22	1.91	10.01	88.1	26.1	30478	40.4
40149	11626	24.73	0.08	91.50	0.15	0.90	84.2	16.4	30250	38.5
40151	9125	63.3	2.71	89.34	0.85	0.89	88.2	28.5	28333	33.6
40153	21111	56.49	0.72	90.30	0.13	1.29	83.3	17.4	31317	36.1
41001	16030	58.99	0.41	94.50	0.77	1.50	88.7	20.5	23345	48.2
41003	87455	81.24	0.98	87.14	6.39	0.65	94.2	47.9	33421	32.6
41005	394967	81.92	0.91	88.97	4.05	0.73	91.5	31.4	38707	41.4
41007	37660	61.03	0.77	90.55	1.12	0.70	91.1	21.6	26033	43.7
41009	49645	56.39	0.61	92.73	1.12	1.16	88.5	16.8	35912	43.3
41011	62944	61.65	1.31	88.61	1.20	2.30	85.8	18.3	25626	48.2
41013	21334	51.98	0.46	91.90	0.16	1.12	85.7	15.4	27473	48.3
41015	22364	61.27	0.39	91.59	0.57	1.98	91.6	18.5	23889	55.1
41017	170813	72.36	0.48	93.42	1.02	0.50	92.9	29.1	31386	42
41019	107375	58.82	0.35	92.83	0.94	1.22	86.4	15.5	26006	47
41021	1913	0	0.31	95.03	0.00	2.82	84.8	18.8	32642	46.5
41023	7227	0	0.42	95.38	0.24	0.66	90.1	17.2	25300	52.4
41025	7214	55.66	0.64	91.50	0.44	3.48	90.2	16.2	26187	46.1
41027	22842	47.83	0.57	89.23	1.71	1.10	83.7	25.9	26665	39.1
41029	210916	79.95	0.68	91.37	1.10	0.75	88.9	24.4	27414	42.9
41031	22305	36.88	1.10	69.49	0.69	17.52	82.6	15.9	26346	40.2
41033	84063	55.04	0.37	92.44	0.81	1.43	86.2	16.5	23937	47.9
41035	65946	62.42	0.62	88.24	1.03	3.37	86.5	18.1	27084	42.6
41037	7799	36.67	0.56	90.10	1.22	1.36	88.2	16.4	23652	48.7
41039	360273	82.48	1.08	88.17	2.55	1.13	89.9	27.7	30185	39.3
41041	46685	62.41	0.45	88.20	1.26	3.00	90	23.8	26342	50.7
41043	119862	68.36	0.49	91.92	1.15	1.43	86.9	16.3	30827	39.5
41045	30474	51.58	1.14	87.30	1.57	0.84	79	13.8	22900	36.4
41047	326527	86.91	1.15	81.95	1.92	1.05	82.2	20.9	29258	36
41049	11207	54.13	0.13	87.15	0.36	0.70	78.5	11.5	27619	37.4
41051	778193	98.66	5.44	78.20	6.89	0.79	89	37.5	32972	36.7
41053	78470	80.07	0.79	87.70	1.95	1.40	88.8	28.1	33461	37.3
41055	1705	0	0.47	93.43	0.12	2.46	90	15.4	27375	50.1
41057	25552	30.4	0.34	91.39	0.74	0.81	89	20	27457	48.1
41059	76582	70.93	0.69	85.24	0.68	2.99	81.2	14.6	27637	35.9
41061	25758	57.9	0.75	92.37	1.10	1.00	88.5	20.3	28925	39.7
41063	6836	0	0.39	96.02	0.22	0.42	92.8	21.1	23762	52.7
41065	25657	66.93	0.65	88.06	0.80	3.97	84.3	21.5	27723	41.6
41067	564088	94.41	1.82	77.55	9.50	0.63	90.4	38.9	38739	36.2
41069	1369	0	0.00	95.62	0.66	1.10	88.2	18.2	21523	59.2
41071	102217	77.4	0.93	88.73	1.48	1.17	86.8	23	31982	38.1
42001	101759	46.32	1.44	92.23	0.66	0.07	84.7	18.5	33006	43.1
42003	1230360	97.51	12.97	80.63	3.39	0.12	91.6	34.1	35356	40.8
42005	67512	32.51	0.94	97.91	0.27	0.02	87.7	13.9	29367	46
42007	169205	74.17	6.07	90.88	0.48	0.05	89.6	19.2	31380	44.8
42009	48852	16.21	0.54	97.70	0.23	0.20	83.9	12.5	27323	45.4
42011	414097	76.26	4.83	83.62	1.38	0.86	83.1	21.7	34345	39.8
42013	125917	76.57	1.60	95.85	0.74	0.02	89.7	17.3	29395	43.1
42015	61808	27.83	0.57	97.11	0.65	0.10	85.4	15.7	27761	44.3
42017	626220	91.17	3.87	88.80	4.42	0.15	91.9	34.5	43951	43.3
42019	185974	58.04	1.10	96.19	1.03	0.08	91.9	28.8	36558	43
42021	137762	67.99	3.33	93.85	0.48	0.05	87.6	17.5	27654	44.7
42023	4807	52.65	0.60	97.82	0.23	0.15	85.2	14.9	28222	50.4
42025	64330	52.84	1.80	96.12	0.47	0.16	86.7	14.6	31471	45.5
42027	159178	67.78	3.80	88.00	5.80	0.16	92.6	40	32143	30.8
42029	512028	86.72	5.84	86.13	4.63	0.12	92.5	47.8	49336	40.3
42031	38939	23.44	1.19	96.74	0.61	0.13	87.2	17.2	29289	40.8
42033	81170	46.15	2.50	95.23	0.53	0.17	86	12.3	27480	43.9
42035	39536	54.31	1.63	96.19	0.61	0.14	85.6	16.7	27762	37.9
42037	66772	59.15	1.84	95.18	1.16	0.16	86.7	18.3	30164	40.1
42039	87027	36.3	1.89	95.83	0.48	0.04	85.8	18.3	26997	42.6
42041	243838	77.82	3.55	89.08	3.70	0.08	90.4	32.3	37569	40.7
42043	271962	86.68	18.33	71.77	3.78	0.23	88.5	27.1	35781	39.6
42045	562316	99.54	21.00	70.39	5.26	0.15	90.5	34.7	41218	39
42047	31111	44.32	0.50	98.03	0.45	0.22	89.8	16.2	30636	46.6
42049	279133	79.98	7.12	87.35	1.54	0.28	89	23.3	30414	38.9
42051	134229	52.1	4.06	92.78	0.17	0.06	82.9	13.9	26232	44.4
42053	7493	0	31.64	62.10	0.57	0.45	80.7	9.6	19284	42.8
42055	152707	59.65	3.84	93.05	1.04	0.20	83.8	18.3	32515	40.9
42057	14653	0	1.54	97.13	0.22	0.23	83.4	9.9	29995	44
42059	37669	33.17	4.38	93.09	0.29	0.06	83.9	14.6	29696	42
42061	45844	31.34	5.46	91.95	0.49	0.05	85.5	13.8	28616	42.7
42063	87491	39.93	2.44	94.54	1.14	0.21	86.7	19.2	28153	39
42065	44575	38.54	0.64	98.03	0.24	0.23	86.9	12	27244	43.8
42067	24811	17.75	0.94	96.70	0.47	0.04	80.1	10.8	29097	43.2
42069	213006	83.69	2.98	92.49	2.30	0.10	87.5	23.7	31300	42.2
42071	533110	78.74	4.13	88.56	2.06	0.17	82.3	23.3	34119	38.5
